"اتمنى اللى يشوف تعليقي يشرفني باشتراك
Subscribe to my channel, friends, thanks e",neutral,12
"اقوي تجميعه تيك توك وميوزيكلي اجنبي Tiktok ⁦❤️⁩🔥
اتفرج ولو عجبك متنساش تعمل لايك",neutral,16
كل البنات اللي مهتمي الموضة انا بنزل اشيء بتجانن عن الفاشن دي صفحتي ع لانستجرام ,neutral,18
شاهد استخراج #كنوز الدفينه من باطن الارض - Watch the extraction of buried #treas,neutral,17
فاضي شوية - حمزة نمرة | Music Cover,neutral,8
انا لما بحب بجن ريمكس Ramix 🔱أمجد جمعة 🌍 / Abdalqader Abo Jesh,neutral,13
مطلوب 5 بنات متفرغة وجادة للعمل team manager لبراند سويدي أونلاين بتقبضي من خلال,neutral,30
يا جدعان للي عايز يسمع المسلسل من اول حلقه لحد النهاردة ده رابط تقدر تسمع المسلس,neutral,17
عشان خطري اعملوا لايك ابوس رجليكوا ilove you,neutral,8
اشتركوا في قناة mohamed mostafa,neutral,5
"علم طفلك أغنية الحواس الخمس بالانجليزية
Five senses in English for kids",neutral,11
"ضيفوني انستقرام
ram zahra 🤞",neutral,4
اليه شيف الفنان محمد رمضان  يعمل لايك و يشترك في القناء بتعتي  الاسم البرنس ahme,neutral,22
محتاج دعمكم شباب fifa 20❤️,neutral,5
"الي يشوف(  Mohamed ramadan) افضل يوتيوبر 2020
💗
🔔
محتاج فقط 100 مشتركين فدوه",neutral,12
"بغني english بطلب مممممنكم  تنوروني بعد اذنكم -- ااادخلوا و تسمعوااا */و تدعموني. أعمل لاايك عشان الكومنت يطلع فوووق لوووو سمحت!!
 بلييييز",neutral,32
"لو بتحب المود الحزين عمونا ومعاليك مكتئب 
تعالي خد لفه عندي واوعدك مش هتندم 
متن",neutral,23
انا عندى قناة اسمها الاسد lions ادعمونى,neutral,7
"قناتي ترفيهية بتذيع مسلسلات مترجمة واغاني اتمني تشتركوا 💜💜💜
My entertainment cha. I hope you subscribe ❤👋",neutral,22
ممكن تدخلوا على قناتى ولو عجبتكوا تعملولى subscribe,neutral,8
Im on Instagram as  Install the app to follow my photos and videos.  بتاعي ياريت متابعة الانستقرام,neutral,19
لايك ومتابعة plz,neutral,3
Follow us اول قناة للافراح فى مصر,neutral,7
ال بيحب Limpbizkit يدوس لايك,neutral,5
"MO REVIEWS  تريلر رياكشن رد فعلي على مسلسل عمر و دياب 
بالله عليكم شوفوهاا عشان ",neutral,18
mobilemobile لو عايز طريقة  تاخد منها 100 صندوق (كلاسيك مجانا) فى pubg mobile   ,neutral,33
"The new PUBG skin mod
جلدد ببجي المود الجديد:
فيس بوك : 

رابط قناة اليوتيوب :",neutral,14
"انتظروا مناقشة و تحليل المسلسل على قناة Art Media 
و يمكنكم مشاهدة رؤية سريعه عل",neutral,19
"اولاً:اشترك بلقناه

ثانيا ً:انشر او حط الرابط حاله عادي🌚💐

ثالثاً:عشان الكل يشوف",neutral,29
"حاله واتس اب اجنبي my last made me felt like 
🙂",neutral,11
".متعملوش up ..انسخوا الكومنت ده .. فيه جمعية اسمها معنا لانقاذ انسان برئاسة مهندس محمود وحيد عبدالحميد تلفون ٠١١٤٠٠. انسخوا الكومنت ..
#معنا_لإنقاذ_إنسان",neutral,26
اشتركو فى قناة Mbc maser سيتم تنزيل مسلسل نسر الصعيد و كلبش ومسلاسلات كتير,neutral,14
غنيت اغنيه -بحبك cover - راح تلاقوها في قناتي و اتمنى تعجبكم😍,neutral,12
قناة PC GAMER لالعاب الاونلاين والاوفلاين تابعوها ♥️♥️,neutral,8
"🌹🌹🌹🙏🙏🙏🙏🙏🙏اشترك رح تستفيدو في مجال طبخ 🧑‍🍳 👍🌹 Subscribe, you will benefit from co",neutral,17
"انشئ  بنفسك موقع او تطبيق او لعبة
وقم بتنزيله على Google play
واستفد من الأرباح
",neutral,21
"السلام عليكم
كيفكم شباب وصبايا
نحنا عاملين قناة بننشر trailer للافلام مترجمة للع",neutral,31
مسابقة أول 100 مشترك في قناتي بختار واحد بيربح iphone 11 pro والله العظيم ...ولي,neutral,25
"Go Show my Channel and see my Videos Learn Designs Now ! :D ♥
خش شوف قناتي واتعل",neutral,20
ينفع تنوروني على قناتي، ،Nora Khaled,neutral,6
مرحبا انا جديد في يوتيوب  اريد مشتركين ومشاهدة  ولايكات وهي صفحتي Guevara وشكرآ❤,neutral,15
لمشاهده فلم الجوكر كامل والفيلم الكوري parasite ادخل علي قناتي ومزيد من الافلام,neutral,13
"أريد اشتراكم في القناة فضلا وليس أمرا😍🖤
I want to subscribe to the channel as we",neutral,19
اشترك في قناه   هعمل gjve away لما اجيب الف مشترك ⁦♥️⁩💃⁦♥️⁩🔥,neutral,13
"أنا طالب طب القصر العيني جامعة القاهرة.. باعمل (ڤلوقات) وفيديوهات طبية وتعليمية وباعزف بيانو وكدة

عندي ٨٠ subscribers لح",neutral,47
"اللي مش عامل subscribe لقناتي فايته كتير  
السوند",neutral,9
"اخوكم من سوريا عندي قناة جديدة للقران الكريم ممكن اشتراك و الله يجزيكم الخير يا . You can subscribe and may God reward you with good, O Lord

 This is my only liv",neutral,50
اشتركو في قناتي kalash 23 ادعموني عندي 3 مشتركين,neutral,9
"اشتركوا فى قناتى عشان يوصلكم كل الجديد والحصرى Subscribe for my channel 
 #لمشاه",neutral,17
"الحوار كله فاهمه قصدي 
6 times",neutral,6
غلط جدا تاكل الكبدة نية لان ممكن تجيبلك faciola hepatica فلازم تتطبخ,neutral,12
لا تلعب لعبة league of legends and valorant تحتوي على كلمة كفر godlike نفس الشرك,neutral,22
اسمها based on true story مش events !!,neutral,8
البنت دي غريبة بتضحك ع حاجات تافهة جدًا و pickup lines فشيخة مضحكتش عليها,neutral,14
"الاخت الفاضله samar shanatic
انتي عارفه ايه هي كامب ديفد ؟
طيب ايه بنودها ؟
واتع",neutral,58
"اول مشهد اول سقطة you can hear me now ..
صيغة السؤال المفروض تبقى can you hear m",neutral,18
أنا بحس إنك بتنااقد اي حااجه بتقولهاا صفحة Screen Mix على الفيس بوك ..,neutral,14
"الموضوع و الكلام تحفه جداااا بجد انت ازاى كده 💙🌸
الله بجد الله ❤❤😍
الاغانى اللى ",positive,26
مفيش كلام يوصف احساس شيرين .........U R LEGEND,positive,8
"هذه الاغنية جميلة جدا   
Lovee  you from lebanon",positive,11
"الله عليك ياعسيلى يامشرفنا 
ربنا معاك من نجاح لنجاااح يارب 
بحبك اوووى
I Love Yo",positive,16
"مش لاقية كلام اقوله غير bravooooooo 
و المزيكا مش طبيعية 😍😍😍😍😍",positive,11
وش ذا الاسم (أبو) يهموني بس الاغنيه رووعه انا احبك احبك يسرا Love 😍,positive,14
اجمل شيء لما تكون ع البحر وتسمع اغنية ٣ دقات منتظرين الصيف واتوقع ان ٣ دقات تسيط,positive,29
الاغنية amazing,positive,2
احله اغاني شفتها في حياتي😍تلات دقات   ابو ويسرا love,positive,11
الأغنية تذكرني بget lucky فمن يسمعها للوهلة الأولى يظنها قديمة من الزمن الجميل ز,positive,37
احلى اغاني اوروع اغاني ♥♥♥♥♥  love,positive,7
"A big and passionate greeting to this artist تحياتي لشعب مصر النقي و الطيب من #ت. 
هل من ترحيب .. ؟!",positive,23
"I dunno what theyre saying, but its pretty. :D
لا أعرف ما هم يقولون لكن انه جميل.
Obviously, my first language is English. XD",positive,22
عندك حق يا Moamen وانا كمان ههههههههههههههههههه تحيه لمغنى الاغنيه والقائمين علي,positive,12
جميلة جدا ..بتفكرني بشخص عزيز  عليا كثير من مصر تحيا لي yahai asker😘😔,positive,14
Love from الحسا,positive,3
١٢٠مليون woooow woooow,positive,3
اغنية تجنن . Love from Iraq to Egypt,positive,8
"اغنيه تحففففففه والله بجد 
I love you sing 😍😘😚😙",positive,9
"113 .million  views 😍😍😍
 ولسه ......مكملين 
من نجاح لنجاح.😄😄",positive,10
Just روعة !,positive,3
الأغنية ده make me happy . ♡ love iiit,positive,9
"غنية تهبل ❤❤❤
Greetings from Algeria ❤",positive,6
"من تونس 
احسنت 💗💗💗
Good and Nice music 💖💖💖",positive,8
بتجججججججننننن ويلي يحبها يحط لايك OK لانها حلوةةة,positive,8
احبابي العرب وصلنا 101m     Love you arab,positive,11
الكليب وصل ١٠٠ m مشاااءلله ماكمل اسبوعين,positive,7
"logy i love you 
بحب الاغنى دى اوى",positive,8
صراحة الاغنية بتدي احساس جميل و غريب ولحنها مع الكلام بيعلق ف الدماغ 😍😍 ، Im pro. ، best song ever 💕,positive,27
اتفرجوا علي cover يجنن للأغنية,positive,5
اكتر اغنيه اثرت فيني I love you ♡♡♡♡♡♡♡♡♡,positive,8
بحب صوت يسرا لما تغني الواطي .. مثل la vie en rose و dream a little dream  و حب خلي الناس تحب .. تعطي الأغاني روقان وسلام وجمال,positive,29
٩٢مليون مشاهدا wow,positive,3
احلي اغنيه في 2018 جامد جدا    !   oh  my  Good,positive,17
يسرااااااااااا love you😊😊,positive,3
"لي سمعها اكتر من  عشر مرات يضع like  
اجمل أغنية في العالم👌👌",positive,14
Happy new year للجميع,positive,4
"بحب ضحكتك المجنونة كتير 😍 
Good luck 🍀 💓",positive,9
wooooooow  عملتوا لايك,positive,4
Wowowowow بجبك,positive,2
"A very beautiful song 😊
تحية من الجزائر",positive,7
كانت اخلاقي قافله وسمعتها علي fm وانا أسوِّق السياره وفكت معي 😂✌🏻 ودورته علي الي,positive,19
الاغنيه دي بتفرج عليها من ساعه ما كانت 20 الف views و دلوقتي 55 Million ولسه برد,positive,27
"nice a song😍💋
I am indonesia حريري",positive,6
"التوزيع ممتاااااااااااز جدا و رائع
ال bass guitar معلم 
الاغنية جميلة جدا",positive,11
تحياتي من الاردن إلى  مصر ارواع اغنية  في حيتي  vare good,positive,14
اهداء مني إلى ميشو حبيبتي الغاليا   mesooo ⚘⚘⚘🌹🌼🌺🌼🌼🌻😍😍😍😚😙,positive,10
احلي تحيا من EGYPT,positive,4
واووو جد حلوه يسراا بيجنن صوتهاا love you  من الأردن,positive,11
تحية لبنات الواو WOW 😘😘😘😘😘😘😘,positive,5
Wow  تحيه من الملكه العربيه السعوديه 💔💔,positive,8
اكتر اغنيه حبتها فى 2017 بجد جااااااااااااامده اوووى  I love you ABO 😍😍,positive,14
You اعشق هاالاغنية تحية الكم من العراق😍😍,positive,7
احسن  اغنية 2017 من تونس و مبروك الترشح لروسيا  you deserve,positive,13
"روووووعة اغانيها  😘😘🇸🇾🇸🇾🇪🇬🇪🇬
SYR ❤️ EGY",positive,6
الاغنية  هاذي فكرتني بقلبك  بقا انتيكا في بيتها غناية مبهجة كل ما نسمعها نحس بال,positive,20
"لما بسمعها بسرح ولما بشوفها جسمى بيقشعر        
   It`s really awesome",positive,20
سمعتها ف الراديو من اسبوع وقعدت ابحث عنها والآن لقيتها .. Thnx God,positive,13
فيها فرحه غريبة انا حطاها ring toon🙊🙈,positive,7
يا ربي مبسوطه على اكتشافي العظيم لهاذي الأغنيه و ذا الفنان من اليوم اناbig fan f,positive,18
i love it so much حلوة you say it like that in egypt yes i play it 100 time at t,positive,22
عاااااااش جدا    abu,positive,6
لأن الاغنيه مصريه أصلي من زمان ما سمعنا اغاني مصريه حقيقه..من الكويت good job❤️👏,positive,14
احيانا البساطه اجمل بكثير من التكلف المصنوع الي فالاغاني من اول مره سمعت الاغنيه,positive,24
"fantastica 
amazing
رائعة
انا سمعتها فوق ال 1200 مرة <3",positive,8
الاغنيه تحفة و أجواء الكليب بتذكرني ب فيلم Mamma Mia,positive,10
اخيرا الاغنيه نذلت كنت بسمعها علي نجوم fm وعمال ادور عليها,positive,11
يسرا  حبيبت قلوب المصرين. والعرب. كم انت جميله from inside out.,positive,12
"Wow This is a therapy session ♥️♥️♥️ 
شكرااااا يسرى ، كل كلمة في حكيك علمتني اشي",positive,17
Wowwwwww ماشاءالله انسانه َواعيه ومحترمه,positive,5
the best interview ever she is such an amazing human     مقابله جدا جميله و اسلو,positive,38
من أروع المقابلات إلى تمنيت إنها ما تنتهيش فعلا llearned so much  ❤️❤️,positive,14
ماكان ودي اللقاء يخلص من كثر ماهو رائع وقيم ♥️♥️♥️♥️ وبحس هالشخصيات very valuabl,positive,15
بصراحة class يعطيك الصحة انس,positive,5
Such an inspirational interview من اروع المقابلات الملهمه الي تابعتها بحياتي.. دروس عظيمه في ساعه واحده فقط.. يسرا انسانه بمعنى الكلمه و انس محاور عظيم,positive,25
كل أسبوع انتظر البرنامج في فارغ الصبر.. أنس افتخر فيك وفي البرنامج . بصراحه لا تختلف في تقديمك للبرنامج عن حياتك طبيعية. أشكرك أنس  بصراحه من خلال برنامج أصبحنا نعرف اكثر الضيوف بعيد عن TV او حياتهم عن,positive,41
"الكراسي تغيروا 
New chairs wow",positive,5
يسرا دي ست classy جدا وقمر ليها هيبة كدا❤❤❤❤,positive,9
"اسلوب انس بطرح الاسئلة وطريقة الحوار رائعه جددددااااا
😎اكملت كل  لقاءاتك مع المش",positive,21
إنسان جميل و دمه خفيف و شكلو حلو وبيحب عيلته و شغله he has the full package you ,positive,23
نحبها 🙈❤️❤️❤️ منعرش علاه عسل برشا و طبيعية و على نيتها 💛💛💛💛 love you so much,positive,16
سبحان العاطي الوهاب اول مره شفت Dina الشربيني كان في مسلسل المواطن x وقتها قلت ا,positive,31
وااااووو جميل رقصو اعشق الرقص أحب آسر تعجبني شخصيتو باي Sugar ايه ياعسليه😂😭😭❤️❤️,positive,13
الموسيقي دي بتفكرني بلعبه mafia 1 كنت بحبها اوي,positive,9
"ايه الاغنيه الجامده دي 
المدفعجيه The top",positive,7
*معكم منى الشاذلي*   Cool !! keep doing,positive,9
مجانين love u nelly ❣️❣️,positive,5
انا بحبك ولله الحمد الله على كل شيء ربنا يوقفلك ولاد الحلال و ربنا هيجيلك حقك أن,positive,28
عسل يا قلبي ياسمين عسل ياناس بحبك love 💘 ♥,positive,10
تحية من كردستان العراق للنجمة ياسمين عندك معجبين اكراد we all love you,positive,13
ياسمين عبدالعزيز You are beautiful character ❤💙,positive,7
لمّا كنت صف ثاني ابتدائي جارتنا المصريّة كانت تشبّهني فيها، ومن يومها وأنا أحبها,positive,19
حلقة toop,positive,2
ITS Soo cool أنا بحب المسلسل 😂😂😂😂,positive,7
احسن مسلسل فى الدنيا I love you,positive,7
احلى قناة هي  alnahardrama,positive,5
ارجو من شركة Synergy ان تترجم هذا العمل العظيم اكثر من لغة على اليوتيوب,positive,14
Best series احلى مسلسل😫❤️,positive,4
انا بحب هذا المسلسل جدا جدا I know that it behaves himself 😅,positive,13
عليه حتة Hey Suger يالهوى تجنن❤️😍😘,positive,6
يخي sugar بتطلع منك زى ال sugar😂😂😂😂❤️❤️❤️❤️❤️❤️😍😍,positive,7
عليه حتة دين HI Sugar,positive,5
"انا في حاله انشكاح والابتسامه من الودن للودن
انا مش عارفه ليه حبيت كلمه suger لي",positive,17
اللي مش فاهم فكرة المسلسل لازم يعرف اكتر عن لعبة ديترويت  وقتها هتعرفو ان يوسف ا,positive,70
حبيبي محمد رمضان Number 1,positive,5
أنا بحب الأغنية و بحب محمد رمضان love you,positive,9
العمل مصري/الجمهور تونسي و جزائري I like it 😂🤣😂🤣,positive,9
بحبك اووووى يا محمد رمضان  love,positive,7
أفضل فنان في العالم العربي محمد رمضان  number 1,positive,10
احلى ضرب بفش الخلق كبيييييير رضوان محمد رمضان فعلا number 1,positive,11
"بروس لي من مصر ولله ⁦❤️⁩1:11 round 1 fight 
Round 2 fight 2:50",positive,13
مشهد الموسم الرمضاني حتى الآن بدون منازع Number 1,positive,9
Number 1 اخيرا المشهد دا افضل مشهد في الحلقه,positive,9
حرقات جديدة  انت دايما number one🔝🔥😎  2:27 😂😂😂😅,positive,10
Wow احسن يستهل,positive,3
Number 1 وغصبن عن الكل ❤️❤️❤️❤️❤️,positive,6
Bravo راجل,positive,2
انا حاسيس اني بضرب معاه وبكسر عظمهم اكين انا الي خارج من السجن 💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼نمبر ,positive,18
عاش طول عمرك Number 1,positive,5
محمد رمضان جدع ممثل mohamed ramadan,positive,6
"Big love to الأسطورة , from Morocco 🇲🇦❤️",positive,8
محمد رمضان البرنس والأسطورة والسلطان والديزل والألماني وحبيشة وقلب الأسد ونسر ال,positive,30
قناة dmc السنادي جايبه اكثر نجمين في الساحه الدراميه ب عادل امام و محمد رمضان يا,positive,22
"انا مش مصدق ان ده مسلسل مصري ...
اكثر من رائع وقصة ممتازة حتى وان كان فيها شبه م",positive,46
Too many Pakistanis and foreigners are asking for the series to be translated in,positive,34
"Dear Egypt,  مرسیئ plz also put this in English Subtitles we also want to watch ",positive,20
"عالمي 💗 الوحيد الي اتابع مسلسلة كل رمضان 
I’m super fan Youssef
تحية من العراق ،",positive,19
انا مش مصدق ان فيلم بال quality دي معمول في مصر وبأيد مصريين انتوا اتقدمتوا كتير,positive,18
طب قبل الهري اللي هيكون ف مسلسلات رمضان نحب نقول إن يوسف الشريف اكتسح وبفارق سنو,positive,24
Wooooooow من ليبيا المسلسل نااااااار ❤❤❤❤❤,positive,6
بصراحة اني مو من عشاق المسلسلات العربية نهائيا لكن من شفت هذا التريلر جدا تحمست ,positive,37
كان نفسي ان مصر تعمل حاجه science fictionمن زمان و بجد دا شكله حاجه مزهله و يوسف,positive,27
فرحت اول مرة تحدث في الوطن العربي bravo من الجزائر,positive,10
"انتظار طويل ليوسف الشريف بس شكله يستاهل  
The End",positive,10
يوسف  l  love  you  very much  and so much  💋💋💋💋💋💋💋,positive,16
Wow 😍👏Wow عبقرية #يوسف الشريف اللانهائية 😘👏👍😍 المسلسل هيبقى نقلة تاريخية في الدر,positive,28
يوسف 👏👏👏👏👏👏 chapeau ترفع له القبعةمش كل حدن بيلبقلو نمبر وان ☝يوسف الشريف متميز ,positive,17
"اجنبي اجنبي يعني 
تحسه كده خيال علمي 
يوسف الشريف number 1  
#شابوه_يوسف_الشريف",positive,13
تجربه جديده حتى لو مش متقنه 100٪ بس مع الوقت مجال cgi حيكبر فى مصر المهم نديله ف,positive,23
"انت يا برنس 
In the top  دايما",positive,8
ايه الجمال ده كله 😍 cant wait 🔥,positive,8
محمود حميدة وخالد النبوي  يبقي must watch,positive,8
معلش انا عارفه إن مسلسل لحم غزاال ملهوش دعوه بس انا ممكن سؤال انا عايزه اعرف مسل,positive,38
مشهد قوي bravo  ياسمين و احمد,positive,7
"I love you
انا باحبك قوي باحبك قوي",positive,7
بجد تمثيل روعة thanks for your acting,positive,7
"Wow 
المشهد ده خطير جدا استاذ فخراني انت ممثل عظيم",positive,10
محمد امام افضل ممثل في تاريخ السينما المصريه والأجنبيةI love you Mohamed Eman,positive,13
"عاش💪⁦❤️⁩
الابداع كله هيبقي علي on E⁦❤️⁩",positive,6
أبوعلي محمد رمضان number one  100% 🇦🇪🇪🇬,positive,8
إن شاء الله تكون افضل من البرنس    Number 1 💪,positive,13
دا الواحد لازم يعمل blog مع رمضان شكله مسلسل جامد  بالتوفيق,positive,12
Number 1 ف رمضان ان شاء الله❤,positive,7
"طول عمرك واخد اللقب ب نمبر وان وجيش محمد رمضان وراك
نستقبل ترند اول من محمد رمضا. R 1",positive,20
مسلسل هيكون number 1 انشاء الله🤗🤗,positive,6
عمر دياب كاريزما شيك حتى اختياره للجنس اللطيف احلى اعلان ليه وهدى very cute and ,positive,16
Best regards from Algeria كل الحب و التقدير من الجزائر الى مصر,positive,12
مش ممكن يا هضبه احساس وصوت وكاريزما غير طبيعيه بتغير مودنا فى ثانيه للحياه مرة ت,positive,19
اهداء الي yoya ❤️,positive,4
اسطووووووورة القررررن  diab 😍🔥🔥🔥🔥🔥,positive,5
اغنيه روعة واللحن فيه جزء من اغنية I will servive,positive,10
عمرو دياب هو السبب فـ اني اعرف شخص ما و حاليا الاغنيه دي نزلت سمعتها انا و My Fa,positive,24
حلوه يا هضبه..🎶 و كويس انك بعدت عن المقسوم...رجعتنا لي زمن الspanish song الجميل,positive,24
"هحبك أكتر من كده اييييييه انت بجد متميز  
Amr I Love you💕💋💋💋💋",positive,13
Amr Diab هو انت حد عادي ولا انت زيينا,positive,9
Woow you can do وااو سوف تفعلها وتتغلب علي العالم بمهارتك,positive,11
shalaby بسمه شلبي ❤ ❤,positive,4
Boss والله العظيم,positive,3
"افشعر بدني قسم بالله.  تاريخ حياتي مر قدامي مع الكليب ده.  The best always Amr Diab
اخوكم من السودان",positive,20
"Fantastic 🌠
اكتر من رائع 🌈
Really 👍",positive,6
Amr diab  الهضبة بنحبك❤❤❤❤,positive,5
"تجنن❤ بس ارجوكم نعرف ال top, middle and base notes for the perfume
ومين ال perfu",positive,22
اول تعليق  منى الي عمر دياب love you,positive,9
Love you هضبتي 🥰🥰💖,positive,4
OMG 😳 HOWWWWWWW!!! بجد,positive,4
ILove YOU Hamada Helal 😙😚بحبك شكلك حلو,positive,7
"The time is 10:15 minutes New York time and I want to drink tea
Moroccan tribute",positive,36
احلي اغنية سمعتها في العالم الي بحب ربنا يحط لايك  i love you hamada helal,positive,16
انا بحبك يا حمادة هلال I Love you,positive,8
I LOVE you حماده هلال,positive,5
الاغنية بتجنن اليوم عرفت عنها من joe boughazaly قال انها حلوة اكتير فقلت اجي اشو,positive,22
Hhhhhhhhhh حمادة عسل,positive,3
Wow  رائعه,positive,3
"انا أمي جت صحيتني الصبح و انا نايم علي السرير !؟
Hamada hlal has No end",positive,15
والله يااستاذ حمادة الأغنية جميلة جدا وكل اغانيك جميلة وانت أفضل واحد يغني اغاني,positive,22
نعم رائع hamada helal,positive,4
I Love you حمادة انا بحب  اغانيك,positive,8
حب الطفولة وهيفضل لحمادة هلال number oneفلغني والتمثيل والطرب وكل الانواع💜💜💜💜😍🇪🇬,positive,21
انا بحبك اوي بجد   I love you  حماده هلال,positive,12
Ilove Menna.....Ilove Hamada...انا بحبكم اووووووي هموت واشوفكم,positive,7
احلي حاجه ف الكليب حماده هلال 🌹💖💐💋😍😘I love you 🌹💖,positive,10
محدش يسألني ليش بس من أول ما سمعتها تزكرت أغنية haawa haawa  من فيلم rock star ب,positive,21
"اغنية حلوة 
خد المعلومة دي ... اللحن ده أتقدم سنة ٢٠٠٨ في حفلة من مغني روماني اسمه ionut cercel وبيتطنق يانوس ش",positive,46
صراحة منة عرفة امورة بس الحق يتقال لو حمادة غنى مع zombie حتطلع قمر جنبه 🥰🥰🥰,positive,16
شكرا لك ولله مبدع (thank u very match),positive,8
انا جاي بعد اغنية TiK ToK😍💙❤,positive,6
احبك رمضان اخوك من العراق LOVE Ramadan,positive,7
انا من ابراج mohamd ahmad  برج سرطان من المغرب مسا مسا احلى لايك 🌹🌹🌹🌹🌹💞💞💞💞💞💞💞💞💞,positive,15
الله عليك يا كينك MR #1 رووووووووعة 😍😍😍😍😍😍,positive,8
مش قادره اوصفلك اغانيك بتديني positive energy اد أي♥️♥️♥️♥️,positive,9
مادام فيها power ستينج ياكنج 👊💪 الاسطورة  حصل نفسة في نوع اغاني الراب وابدع فيها,positive,18
"من المغرب بحبك أوي أوي 😁☝️
Love you ❤️",positive,8
انت مش حتبطل عظمة بقي ولا ايه انت اسطورة فعلا sting is king❤❤,positive,13
"King  محمد رمضان 
استمرر رووووعه",positive,6
"الاسم: محمد رمضان 
اللقب: مافيا.الملك.نمبر1.فيرس.the moon . Boom.اللهو الخفي.ديزل.الاسطورة ابن حلال.الالماني.عبدو موتة.قلب الاسد .زلزال.نسر ",positive,15
"Mohamed Ramadan
Top وبس",positive,3
Pubg mobile هي الأفضل,positive,4
اعلان اصطوري تحيه من القلب الى محمد رمضان استحق لقب number 1 بجداره,positive,13
Nice محمد رمضان 🙂🌙,positive,4
انا حبيت العبه اكتر بعد ما انتا جيت انتا number 1 فري فاير,positive,13
cool الفيديو,positive,2
اسطوره يا Number 1,positive,4
"ماشاءالله اول فنان عربي يصل إلى العالمية ويكون له شخصية في لعبة كبيرة مثل
 ❤️☝️🇪",positive,17
نمبر وان حتى في free fire ❤️☝️☝️☝️,positive,7
احله اعلان للعبة free fire من محمد رمضان,positive,8
اسطورة يا NUMBER 1 ملك السينما و المسلسلات المصرية و الألعاب,positive,11
بحبك يا Mr 1بجد اتت قدوتي في النجاح ❤️❤️,positive,9
ثقة في الله نجاح Number One,positive,6
أحلى  Vodafone  و أحلى  سعد سمير 💖💟,positive,10
"Marketing فشيخ بصراحه 🤔😇
شابوه Vodafone ❤️",positive,6
مين صاحب فكره الاعلان دا يا اخوانا.. احلي marketing  دا ولا ايه,positive,13
هذه الأغنية جميلة جدا جدا جدا جدا وهذا أحلى اعلان شفت  ياريت تعرضه حاجات حلوة كث,positive,22
لمة رمضان حلوة معاكو. liove  orang@,positive,7
بجد احلى إعلان I Love you,positive,6
Love دنيا اناهدير بحب تماسيلك,positive,5
حلوة اوي بس بتاعت الاستاذة دنيا عجابني اكتر. Malak,positive,9
wow تحفة,positive,2
إعلان رائع i m very happy,positive,6
"Wooooooooooow 😍😍😍 orange
رمضان كريم 💜🌙",positive,5
اعلان تحفة بجدkeep it up,positive,5
"منير ده جامد
THE KING",positive,4
انا حبيت الاغنية جدا بجد i love you❤,positive,8
محمد هنيدي cute,positive,3
شكرا Orange Egypt,positive,3
أعلان حلوو أنا هحول علي vodafone يـــا رجالة ♥,positive,9
أحلى وأجمل وأجمد إعلان من كل النواحي وحيسمع لأجيال وأجيال بعد عمر طويل،، I love ,positive,16
"Beautiful ad 
الله يسعدكن",positive,4
"الاعلان ده جميل جدا وفكرته لذيذة I like it 
Nice idea بتفرج عليه كل يوم",positive,15
مجدى عبدالغنى عسل وفكرنى لما كنت بشوف المطش لايف سنة ٩٠  good old days,positive,14
Im addicted to this ad! <3  حتة مجدي عبد الغني ههههه﻿,positive,12
"Always u are the BEST VODAFONE
بجد جميل جداا .. أستمروا للافضل :)",positive,12
اعلان جميل جدا كالعادة من  vodafone,positive,7
انا مش مستنى والله شكر ولكن هذا شرف لى thanxxx,positive,10
يخربيييت كده 😍😍😍 اعلانات we خراافيه و زين ما اختارت 😍😍😘😘❤😂 عز ❤😍😘 كيمو ،، انا جب,positive,23
بصراحة شبكة telecom افصل وانقي شبكة محمول,positive,7
مين ال بيحب  اغنية FRESH دي أحلي أعلانات في دنيا ❤❤❤❤,positive,12
ramadan kareem:) احلا بلد مصر,positive,5
"Ramadan kaream  i LOVE egyption so mush  .... 2021 ♥️♥️♥️♥️❤️❤️
رمضان كريم أنا أحب مصر كتير... 2021 ♥️♥️♥️❤️💗",positive,19
انا بحب اغنية دي جدا جدا جدا iloveyou,positive,8
والله العلان ده معا اني سمعه اكتر من مره بسبحب اسمعه i love you orange,positive,15
بموت في الأغنية دي😘😘😘😘😍😍🤓🤓😻😻😻👍👍👍👍👍👍👍👍👍🤘🤘🤘🤘💕💕💕💕💕🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬 ilove,positive,5
روعة Love youمصر,positive,3
"عاااااش بجد اعلان اورانيج good ,",positive,6
أنا مش عارفة الناس ال عاملة Dislike عاملينها لي بجد ....الأغنية تحفة بجد,positive,13
"وحشتنا اللمة 
كل سنه وال 45 مليون مشاهدة طيبين
Orange Egypt",positive,10
احسن شبكة فى مصر جربتها جميلة وسريعة جدا جدا ل الناس ال بتلعب pubg mobiel البنج ,positive,27
احلى اعلان فى رمضان مليون prefect احلى شركة اورنج و إختيار المايسترو حسين الجسمي,positive,15
احلا اعلان ف رمضان دايما اورانج The best,positive,8
انا بحس بمشاعر جميله جدا. وأمل ان كل حاجه هتبقي كويسوه وكأن حسين الجسمي بيقولي كده. 🌹شكرا اورنج i love you ❤❤❤❤,positive,22
اعلاني المفضل بجد my favorite ❤ 😍 😍 عاش بجد أنا بحب اعلناتكم جدا,positive,14
